"","x"
"1247",0.104672696269322
"1248",0.10530102450296
"1249",0.0851597342260998
"1250",0.0842330088972843
"1251",0.0835106258305508
"1252",0.109241243989227
"1253",0.128636259878121
"1254",0.103729553556791
"1255",0.113807482847311
"1256",0.103888072980599
"1257",0.104792288948519
"1258",0.103877561138332
"1259",0.150504216397189
"1260",0.159035671511975
"1261",0.153922926757876
"1262",0.315738058567948
"1263",0.105048059321307
"1264",0.107336602057973
"1265",0.109235772055783
"1266",0.101640938727082
"1267",0.103678563699056
"1268",0.114227200070121
"1269",0.120447725313618
"1270",0.114253006944158
"1271",0.111698123612134
"1272",0.191954463550303
"1273",0.106341642714287
"1274",0.120050964519701
"1275",0.105635163439915
"1276",0.106490624856884
"1277",0.104320121537607
"1278",0.107305170776452
"1279",0.104699831690027
"1280",0.109289567190111
"1281",0.103420948640447
"1282",0.104575559769953
"1283",0.154696360823433
"1284",0.1180240141398
"1285",0.12406106617798
"1286",0.104568813907119
"1287",0.105164551953342
"1288",0.104399832070004
"1289",0.106934701633572
"1290",0.104999817085109
"1291",0.105520008178152
"1292",0.135001502797939
"1293",0.110282196981096
"1294",0.131322893264408
"1295",0.172632711908757
"1296",0.104516152981793
"1297",0.1465417255583
"1298",0.109304673365428
"1299",0.105218284652416
"1300",0.105018957726864
"1301",0.104747013563029
"1302",0.104847169343341
"1303",0.107491552726194
"1304",0.10520843708481
"1305",0.182109815102702
"1306",0.156081036807397
"1307",0.118169730874707
"1308",0.153998609428248
"1309",0.107530736415674
"1310",0.104521188393133
"1311",0.107766018521787
"1312",0.25940402889632
"1313",0.111165162152095
"1314",0.105439350161574
"1315",0.107023640618832
"1316",0.13806223048856
"1317",0.103617940585557
"1318",0.16498270517924
"1319",0.570597184165437
"1320",0.104845222553674
"1321",0.109202378174123
"1322",0.135473279857194
"1323",0.127715043135996
"1324",0.0706381453465324
"1325",0.168186162429261
"1326",0.105228392891112
"1327",0.136519277053943
"1328",0.129609407123814
"1329",0.0839128370813284
"1330",0.129062763273675
"1331",0.10545189039708
"1332",0.107595602855695
"1333",0.11000844807516
"1334",0.104075630851236
"1335",0.157240851877452
"1336",0.104344861500678
"1337",0.110237502821704
"1338",0.105605821429445
"1339",0.104400609523303
"1340",0.104237811131059
"1341",0.104003777149279
"1342",0.106129409512493
"1343",0.109295894307434
"1344",0.145693151033424
"1345",0.105127336634818
"1346",0.104508824618517
"1347",0.102205832664649
"1348",0.445380004819727
"1349",0.138430017024607
"1350",0.104737795103319
"1351",0.103928270480737
"1352",0.108908877446124
"1353",0.108714874560021
"1354",0.104957169859177
"1355",0.342268858386113
"1356",0.109219017806706
"1357",0.105171099804219
"1358",0.103996583090266
"1359",0.141335470326791
"1360",0.248160383905712
"1361",0.107698813971288
"1362",0.129012696414249
"1363",0.118576894068304
"1364",0.109039175373871
"1365",0.10400187065706
"1366",0.17633830810916
"1367",0.137182710513195
"1368",0.11570268876611
"1369",0.119267696990493
"1370",0.142875246069568
"1371",0.104000698813984
"1372",0.155539205283451
"1373",0.136725029564127
"1374",0.106833788465595
"1375",0.105398245241871
"1376",0.119113078386699
"1377",0.104730242590273
"1378",0.108560798280406
"1379",0.120822850978601
"1380",0.136091443700405
"1381",0.104947773372216
"1382",0.0851989460669614
"1383",0.0926771053908939
"1384",0.137649839856475
"1385",0.130091443487423
"1386",0.132754046288334
"1387",0.106348925962737
"1388",0.107130660597427
"1389",0.121154836515208
"1390",0.113959275700403
"1391",0.140938111384257
"1392",0.1333497202405
"1393",0.107110284006533
"1394",0.105716439729439
"1395",0.10576177000195
"1396",0.156037802494198
"1397",0.178768799372333
"1398",0.106120503594841
"1399",0.115486463815925
"1400",0.110936033895886
"1401",0.0850947493603091
"1402",0.120393047744641
"1403",0.10538095856319
"1404",0.146070584872583
"1405",0.104862902025557
"1406",0.106522095046241
"1407",0.103853104477135
"1408",0.0320870405610858
"1409",0.104526575530854
"1410",0.105846176319326
"1411",0.104828596531462
"1412",0.157601668156505
"1413",0.106195998954893
"1414",0.10395047355116
"1415",0.153922926757876
"1416",0.103872246824236
"1417",0.103718970864856
"1418",0.13552649629386
"1419",0.28279768487898
"1420",0.104531160859508
"1421",0.0894351766365132
"1422",0.11885702531169
"1423",0.103826773957727
"1424",0.105615626548997
"1425",0.111854541582902
"1426",0.106717176255224
"1427",0.317003347595571
"1428",0.123163215960068
"1429",0.11608838900676
"1430",0.103925296149774
"1431",0.157145672798631
"1432",0.128037525718221
"1433",0.105441598185994
"1434",0.107519838680299
"1435",0.100977960428483
"1436",0.139968097207308
"1437",0.169347673258779
"1438",0.155663068767133
"1439",0.109848723899488
"1440",0.377447630009156
"1441",0.104595346276642
"1442",0.105080690358682
"1443",0.108083119927743
"1444",0.0833242109119471
"1445",0.10629338119544
"1446",0.103678257600543
"1447",0.109363633954462
"1448",0.104364744946433
"1449",0.103106012105104
"1450",0.103882688480208
"1451",0.132404759622893
"1452",0.108693271146876
"1453",0.104651040998107
"1454",0.126656848544901
"1455",0.10424679635134
"1456",0.127728648702766
"1457",0.137649839856475
"1458",0.10630239226244
"1459",0.139269530391665
"1460",0.103661273876522
"1461",0.146306437707149
"1462",0.121194940179885
"1463",0.107813633297562
"1464",0.105650207755095
"1465",0.105823077076607
"1466",0.152024109845725
"1467",0.137664648460727
"1468",0.149371892432054
"1469",0.118084155542563
"1470",0.134349055804402
"1471",0.153902509706776
"1472",0.111674021455592
"1473",0.1034940369294
"1474",0.157540295454814
"1475",0.109291630897643
"1476",0.128474212302955
"1477",0.113716060126925
"1478",0.103691534579921
"1479",0.106143918481323
"1480",0.112218023386554
"1481",0.0986081164656848
"1482",0.103913501318162
"1483",0.0982378333489772
"1484",0.156396255296918
"1485",0.0936968399067756
"1486",0.115674141731623
"1487",0.148905261088399
"1488",0.104358845697662
"1489",0.106260267408791
"1490",0.156037802494198
"1491",0.10773740420358
"1492",0.0847065848853111
"1493",0.0837532119937552
"1494",0.0902606790298703
"1495",0.103799276931551
"1496",0.835393293185595
"1497",0.103253832714426
"1498",0.107241387082217
"1499",0.159001142842025
"1500",0.104884088390156
"1501",0.106816240797924
"1502",0.134813038194922
"1503",0.104310078858511
"1504",0.144304405639078
"1505",0.147225495148475
"1506",0.14255799977781
"1507",0.110051609636489
"1508",0.0956511742370664
"1509",0.0714501897072845
"1510",0.113313131728466
"1511",0.10480769921248
"1512",0.120727985786197
"1513",0.10269906218414
"1514",0.161162173168226
"1515",0.167810935473827
"1516",0.126419932585521
"1517",0.101202147135622
"1518",0.373554191585167
"1519",0.105798993171125
"1520",0.105341794489086
"1521",0.101656156521296
"1522",0.106428618023872
"1523",0.105219834932561
"1524",0.139791839027281
"1525",0.127041999290386
"1526",0.0882628405861293
"1527",0.109335120625487
"1528",0.106373967105016
"1529",0.295295417110409
"1530",0.104651809020748
"1531",0.138124500410047
"1532",0.124412041070772
"1533",0.122348564378716
"1534",0.103815955244919
"1535",0.153686248816104
"1536",0.108249248913037
"1537",0.104031097468824
"1538",0.105254194757182
"1539",0.105442237884642
"1540",0.105657915472567
"1541",0.105800939960792
"1542",0.103876278148987
"1543",0.10478761186966
"1544",0.112617237360968
"1545",0.573234901315252
"1546",0.119557335155998
"1547",0.104304358324505
"1548",0.170842769522604
"1549",0.156632474850969
"1550",0.181295545632876
"1551",0.10643423705364
"1552",0.105091379217738
"1553",0.139134680288753
"1554",0.117681860169239
"1555",0.10805951327012
"1556",0.106872515575635
"1557",0.127815369431541
"1558",0.104310086641172
"1559",0.104178918078146
"1560",0.109356213323371
"1561",0.104035117825333
"1562",0.160534304989642
"1563",0.157284311323236
"1564",0.103753948536503
"1565",0.167548146621206
"1566",0.119586380005633
"1567",0.103936354143791
"1568",0.103369107532807
"1569",0.121548350651264
"1570",0.102977560115355
"1571",0.104296070904046
"1572",0.103129412049428
"1573",0.199843792754643
"1574",0.156081036807397
"1575",0.153861885993112
"1576",0.106376519018017
"1577",0.131988578624687
"1578",0.148197490672347
"1579",0.157751485675477
"1580",0.108511136126368
"1581",0.107781956072695
"1582",0.104506227494648
"1583",0.104058517769657
"1584",0.1089320306572
"1585",0.103440975565918
"1586",0.1033004693038
"1587",0.110127018526534
"1588",0.171807986964397
"1589",0.145329679500885
"1590",0.103896929757905
"1591",0.285757481524875
"1592",0.108141314356799
"1593",0.111390179033245
"1594",0.86042809103601
"1595",0.106556198434173
"1596",0.13620331419097
"1597",0.106778729645259
"1598",0.11462088158139
"1599",0.184098185124724
"1600",0.167032200536235
"1601",0.110255261812797
"1602",0.170492135532871
"1603",0.106912269347171
"1604",0.132841072013577
"1605",0.105470039783039
"1606",0.103889688165538
"1607",0.117745948861876
"1608",0.140245552658713
"1609",0.0944851008692241
"1610",0.104428655501999
"1611",0.10485079040177
"1612",0.135026990442583
"1613",0.138097170545934
"1614",0.0828046378560451
"1615",0.11205156619422
"1616",0.156058219545298
"1617",0.105777103832878
"1618",0.120734879328082
"1619",0.142769413258781
"1620",0.108943674781099
"1621",0.109261778742912
"1622",0.109705094785177
"1623",0.138378049478009
"1624",0.105270771799372
"1625",0.103919911649383
"1626",0.107807566307357
"1627",0.107344284789867
"1628",0.10540992866194
"1629",0.109068447152593
"1630",0.103765729982095
"1631",0.108020932576911
"1632",0.112911417652509
"1633",0.0880109833848873
"1634",0.104349293202823
"1635",0.0859859942905085
"1636",0.111278360287095
"1637",0.136761279660242
"1638",0.150549489337031
"1639",0.130201805033012
"1640",0.104413855697252
"1641",0.137413986214702
"1642",0.104582727176634
"1643",0.124892945577355
"1644",0.106493258238229
"1645",0.106498102941426
"1646",0.104655994893637
"1647",0.194256600339454
"1648",0.105440619638744
"1649",0.103717255347046
"1650",0.10518118995742
"1651",0.130662179823959
"1652",0.140038830621235
"1653",0.10353422729579
"1654",0.104765449909908
"1655",0.13766012610081
"1656",0.142161745185066
"1657",0.107591906090714
"1658",0.120327083119475
"1659",0.106597572199016
"1660",0.106829440034622
"1661",0.164912493066397
"1662",0.11733745879573
"1663",0.1098866498031
"1664",0.160347850621848
"1665",0.107076319359938
"1666",0.155674286946614
"1667",0.145029829174288
"1668",0.106816749947403
"1669",0.106345792621144
"1670",0.103830962961942
"1671",0.103512888540133
"1672",0.136732644922222
"1673",0.103622869140082
"1674",0.134253052402365
"1675",0.119875699134495
"1676",0.109737820037269
"1677",0.10548343681578
"1678",0.10595954145429
"1679",0.107443125145286
"1680",0.103995372508568
"1681",0.103927020420652
"1682",0.104004593506391
"1683",0.199761473671442
"1684",0.142677408319573
"1685",0.109026921240539
"1686",0.119723758690448
"1687",0.105128300373457
"1688",0.103457634794272
"1689",0.104786277980264
"1690",0.111640260594993
"1691",0.103183932705437
"1692",0.111693512278158
"1693",0.131494524127529
"1694",0.172381977287418
"1695",0.110840915284618
"1696",0.128640115728975
"1697",0.113993215093537
"1698",0.130475783599904
"1699",0.105081990032947
"1700",0.10677871782974
"1701",0.131782606302504
"1702",0.125732313136376
"1703",0.0911272174956698
"1704",0.088384503870944
"1705",0.0880814470231099
"1706",0.158010267914802
"1707",0.111564767759908
"1708",0.153922926757876
"1709",0.108659009684762
"1710",0.110381356752391
"1711",0.103676213394455
"1712",0.228813320633235
"1713",0.106898585613043
"1714",0.161747456786384
"1715",0.114991564377058
"1716",0.151251255808978
"1717",0.0935176969464147
"1718",0.0845441899559566
"1719",0.108268747421817
"1720",0.13524555881397
"1721",0.133036707973593
"1722",0.108202070403801
"1723",0.110448680392809
"1724",0.106043555126342
"1725",0.14161426830762
"1726",0.120938155681479
"1727",0.105218740836885
"1728",0.111743285905238
"1729",0.10788844107974
"1730",0.109906223275673
"1731",0.105080137431418
"1732",0.110866318145359
"1733",0.103832987442252
"1734",0.107130152452042
"1735",0.105177780788226
"1736",0.118259528963131
"1737",0.0848868686265239
"1738",0.171531080111891
"1739",0.105338539315076
"1740",0.106852469312482
"1741",0.0872721297234642
"1742",0.116815568292229
"1743",0.108385026760847
"1744",0.103564120423629
"1745",0.103710184937217
"1746",0.140889084000388
"1747",0.105116761572407
"1748",0.109887112958516
"1749",0.136047955164541
"1750",0.104398954699428
"1751",0.122375093365022
"1752",0.101797452519463
"1753",0.104707903700788
"1754",0.228058185878566
"1755",0.108880961777777
"1756",0.156058219545298
"1757",0.103678953348406
"1758",0.104636687794477
"1759",0.11002332361755
"1760",0.105378386449097
"1761",0.104323233826208
"1762",0.120152515574743
"1763",0.106489915201917
"1764",0.104919042760587
"1765",0.131483674269965
"1766",0.104194538390684
"1767",0.112439988134592
"1768",0.107542221000619
"1769",0.107091828164141
"1770",0.13251617709852
"1771",0.147347485515771
"1772",0.104416654593894
"1773",0.103765706032542
"1774",0.105085363103749
"1775",0.106950196858843
"1776",0.105904361177239
"1777",0.121655537415872
"1778",0.105743759932525
"1779",0.249884293816887
"1780",0.132382662047869
"1781",0.104999817085109
"1782",0.116766729532012
"1783",0.160268736392707
"1784",0.107669166236361
"1785",0.105307224177833
"1786",0.105207887149279
"1787",0.112904115513298
"1788",0.106743781880691
"1789",0.106037645160781
"1790",0.104809946174166
"1791",0.105367655541883
"1792",0.132355784533877
"1793",0.135714500530852
"1794",0.107231408221032
"1795",0.112038957841851
"1796",0.126951070440881
"1797",0.109444235391033
"1798",0.103783440666762
"1799",0.104498789722083
"1800",0.105588139457501
"1801",0.104445341880916
"1802",0.105115207075642
"1803",0.107719789799827
"1804",0.109808460547288
"1805",0.139107507547918
"1806",0.105347872435879
"1807",0.107754109901567
"1808",0.110821227046921
"1809",0.109110597376605
"1810",0.106014061301447
"1811",0.153922926757876
"1812",0.119275274085555
"1813",0.113875763399875
"1814",0.158722127013572
"1815",0.106294671010605
"1816",0.105112865834811
"1817",0.107809576097695
"1818",0.104538314155423
"1819",0.106637812936465
"1820",0.108216234907125
"1821",0.134652256086865
"1822",0.103573704358363
"1823",0.108534734270467
"1824",0.162677220268997
"1825",0.168833640095814
"1826",0.106637246534314
"1827",0.136544948297412
"1828",0.10492131155933
"1829",0.24691174409445
"1830",0.104548277796268
"1831",0.165562726025885
"1832",0.132389572705594
"1833",0.104976417140784
"1834",0.116599766081969
"1835",0.107520778334804
"1836",0.146814751631523
"1837",0.0969341459657848
"1838",0.156081036807397
"1839",0.0847766468946929
"1840",0.152880903537972
"1841",0.112211915684544
"1842",0.105487674252808
"1843",0.103427570501644
"1844",0.103489070542962
"1845",0.106199349889574
"1846",0.106737855817948
"1847",0.0884424988114309
"1848",0.106141393181719
"1849",0.118930850649979
"1850",0.105344318342368
"1851",0.103866791474177
"1852",0.115649116695127
"1853",0.109438514918592
"1854",0.10956823638551
"1855",0.104681494184418
"1856",0.104775453593558
"1857",0.105057504064005
"1858",0.10764365970081
"1859",0.135612133082331
"1860",0.134750544734568
"1861",0.103779500020761
"1862",0.103615459087244
"1863",0.136799230162105
"1864",0.103451847373788
"1865",0.104317386313287
"1866",0.0836778994622227
"1867",0.11926419058814
"1868",0.111690342392288
"1869",0.108889449683837
"1870",0.122501464705065
"1871",0.15729056547219
"1872",0.115601897419622
"1873",0.104828596531462
"1874",0.153949840840768
"1875",0.117494743294426
"1876",0.131982120226195
"1877",0.107753431611316
"1878",0.085383689636027
"1879",0.131736867512549
"1880",0.0859719927070116
"1881",0.137372003738449
"1882",0.1098976947955
"1883",0.106271072805568
"1884",0.105487098726632
"1885",0.13631208479663
"1886",0.149371892432054
"1887",0.10391268037551
"1888",0.153527282751342
"1889",0.104851032503445
"1890",0.119077081741972
"1891",0.101502055446286
"1892",0.11565813629862
"1893",0.114588192611478
"1894",0.107408761277902
"1895",0.170551308348143
"1896",0.106296428227231
"1897",0.136731838374207
"1898",0.167894275254018
"1899",0.122123705065554
"1900",0.108256751855183
"1901",0.11850947108388
"1902",0.107323263714419
"1903",0.119582094359
"1904",0.343190988483482
"1905",0.168301630212928
"1906",0.104931492679881
"1907",0.184688375535658
"1908",0.11027816467539
"1909",0.105972729765778
"1910",0.0882735509852468
"1911",0.201502063838334
"1912",0.104919364769663
"1913",0.143595737146914
"1914",0.155384701451344
"1915",0.12487370548292
"1916",0.105490697098379
"1917",0.103002254874615
"1918",0.155024110304875
"1919",0.103521256414925
"1920",0.10853235265652
"1921",0.110989226565263
"1922",0.10531042385973
"1923",0.158391085707898
"1924",0.133359472011425
"1925",0.103567715322733
"1926",0.131427763398986
"1927",0.105193973879764
"1928",0.10580901156902
"1929",0.110200262900465
"1930",0.109480484276413
"1931",0.108350704195406
"1932",0.105073723348305
"1933",0.10652767815855
"1934",0.104934733985271
"1935",0.103717255347046
"1936",0.106721990922215
"1937",0.104318655331273
"1938",0.11580411871796
"1939",0.103440504961735
"1940",0.1032910558836
"1941",0.155127057690031
"1942",0.102933748105336
"1943",0.166802263728841
"1944",0.104451513758505
"1945",0.105850832832473
"1946",0.107866694250704
"1947",0.108744605535198
"1948",0.105653262582319
"1949",0.155044527355975
"1950",0.105642297513449
"1951",0.144339212355845
"1952",0.105028491643188
"1953",0.10421584103789
"1954",0.146744489869333
"1955",0.107132968777741
"1956",0.110167907972691
"1957",0.105554581503973
"1958",0.16149391291724
"1959",0.0593841217782027
"1960",0.110457938316892
"1961",0.105965051877188
"1962",0.107218116184692
"1963",0.140440660677575
"1964",0.103730836546136
"1965",0.114744364585633
"1966",0.104639002858045
"1967",0.103419301582847
"1968",0.104425923559796
"1969",0.103420012404876
"1970",0.104466406336327
"1971",0.14723133908487
"1972",0.112829598187258
"1973",0.108136050881158
"1974",0.0700597048494739
"1975",0.116942745749846
"1976",0.110207935248149
"1977",0.280361231439232
"1978",0.106056428365432
"1979",0.123725297083005
"1980",0.104118344361591
"1981",0.12387855612523
"1982",0.0859706927549042
"1983",0.109068029063485
"1984",0.11523317874434
"1985",0.102605679838614
"1986",0.10373349822196
"1987",0.105328786510698
"1988",0.132782153824916
"1989",0.121353164687178
"1990",0.0847354448765591
"1991",0.141444241003128
"1992",0.0841917917935024
"1993",0.10827567594818
"1994",0.122881857164024
"1995",0.151143668480766
"1996",0.10994243593342
"1997",0.158630468803781
"1998",0.10504533691333
"1999",0.106883289781632
"2000",0.135796267241657
"2001",0.105124711419581
"2002",0.105260730675564
"2003",0.104712037967223
"2004",0.103567715322733
"2005",0.164728441145013
"2006",0.108804242159265
"2007",0.105522373993957
"2008",0.103999309498954
"2009",0.109656089503867
"2010",0.108231325193203
"2011",0.104258515644194
"2012",0.491598530166683
"2013",0.100462239799637
"2014",0.168333981069456
"2015",0.103221812985505
"2016",0.156058219545298
"2017",0.162651364251319
"2018",0.130368979054835
"2019",0.156982150808826
"2020",0.150966808473648
"2021",0.187661376390695
"2022",0.0950332681362601
"2023",0.159772013803992
"2024",0.119505521118878
"2025",0.105236352854908
"2026",0.103242490302373
"2027",0.127536027105288
"2028",0.152895028669504
"2029",0.113875763399875
"2030",0.103558333003145
"2031",0.107669166236361
"2032",0.140523416815406
"2033",0.148314423767458
"2034",0.130509979886069
"2035",0.111114660138543
"2036",0.103589702517995
"2037",0.105854068930427
"2038",0.10447918902604
"2039",0.103734867870887
"2040",0.104773155001078
"2041",0.126834981058862
"2042",0.104957766783488
"2043",0.347387359085416
"2044",0.131728183920738
"2045",0.130907372415159
"2046",0.104982436204983
"2047",0.356013988349333
"2048",0.162638806955184
"2049",0.115513776435471
"2050",0.104861082612856
"2051",0.1108657349219
"2052",0.107437580357068
"2053",0.163135404138571
"2054",0.106235725972159
"2055",0.175190133079423
"2056",0.365005707800889
"2057",0.104425320830469
"2058",0.105454691483809
"2059",0.127160498297875
"2060",0.155653869895515
"2061",0.109295191955717
"2062",0.104130591570831
"2063",0.146068377988858
"2064",0.109959612103391
"2065",0.105553720446153
"2066",0.136071585366944
"2067",0.105020807239142
"2068",0.142773529225187
"2069",0.0994090753760642
"2070",0.103779684107593
"2071",0.167815216254326
"2072",0.138130372209872
"2073",0.104591383524067
"2074",0.106942212013899
"2075",0.103705357804772
"2076",0.108671080485723
"2077",0.134198544734568
"2078",0.104945212309223
"2079",0.103896242536167
"2080",0.172824633727998
"2081",0.105090071820469
"2082",0.191175849859008
"2083",0.156433446500731
"2084",0.105341794489086
"2085",0.163029629962331
"2086",0.289537783762292
"2087",0.132112396319962
"2088",0.108468949026817
"2089",0.171612786382652
"2090",0.104431741704542
"2091",0.11338532352564
"2092",0.119816395180457
"2093",0.105003536480018
"2094",0.108593019621047
"2095",0.106224313716786
"2096",0.153527282751342
"2097",0.117853510161622
"2098",0.166581440579033
"2099",0.104271029992772
"2100",0.118476445251885
"2101",0.140379400521125
"2102",0.125979264865796
"2103",0.209163192073606
"2104",0.290051063877821
"2105",0.185153961687844
"2106",0.107767698515089
"2107",0.109625689846733
"2108",0.174548206510777
"2109",0.105347945808638
"2110",0.119898844775171
"2111",0.104807999384499
"2112",0.103531052174435
"2113",0.153945744019976
"2114",0.0900604583661618
"2115",0.10778177362668
"2116",0.0833650475187572
"2117",0.156182172260696
"2118",0.124211639445334
"2119",0.173639500973147
"2120",0.148639673400673
"2121",0.149406945292118
"2122",0.109068447152593
"2123",0.16145364620106
"2124",0.108160268074319
"2125",0.113426341184405
"2126",0.110116307674159
"2127",0.146014496155233
"2128",0.104388344580881
"2129",0.104403486289982
"2130",0.123969191159359
"2131",0.117304320068262
"2132",0.119406291962807
"2133",0.119566496564792
"2134",0.332823979988779
"2135",0.502064463689298
"2136",0.153994824138485
"2137",0.0931868743920948
"2138",0.165704153109226
"2139",0.189792726934865
"2140",0.105193383674332
"2141",0.0857351833129541
"2142",0.162899918851092
"2143",0.135593661442504
"2144",0.139385742533884
"2145",0.0886432071707247
"2146",0.108375536260953
"2147",0.140982420585518
"2148",0.154619498640585
"2149",0.105042937003604
"2150",0.108306814438004
"2151",0.103890101373837
"2152",0.112356532929974
"2153",0.104619230383385
"2154",0.122210591457051
"2155",0.272375747136833
"2156",0.140125898266376
"2157",0.12514898761127
"2158",0.117043822990124
"2159",0.104659798012735
"2160",0.115068262881662
"2161",0.11877520746307
"2162",0.154796303417537
"2163",0.0983263967877505
"2164",0.105837983634467
"2165",0.108139196521704
"2166",0.103034440746577
"2167",0.103240465822064
"2168",0.103451454608386
"2169",0.106395316340634
"2170",0.26904000255237
"2171",0.105341794489086
"2172",0.148626429848706
"2173",0.142581671420467
"2174",0.105026111611958
"2175",0.13135610516425
"2176",0.141315421168911
"2177",0.104399525108318
"2178",0.107207985382569
"2179",0.104531160859508
"2180",0.105224530068242
"2181",0.126793615399078
"2182",0.105118990269762
"2183",0.153709807514694
"2184",0.102422789585069
"2185",0.114334342918044
"2186",0.11204163259467
"2187",0.14704455165706
"2188",0.13867597630858
"2189",0.104342173180118
"2190",0.120481969387594
"2191",0.110956862544664
"2192",0.105869067636856
"2193",0.105757433877451
"2194",0.153527282751342
"2195",0.106277562883987
"2196",0.104563494604545
"2197",0.152880903537972
"2198",0.107205346291958
"2199",0.108200283191782
"2200",0.104630642333276
"2201",0.104258515644194
"2202",0.109472809387921
"2203",0.120101282188969
"2204",0.109811541102426
"2205",0.107859908981445
"2206",0.107853566720424
"2207",0.105169523547576
"2208",0.190589805924545
"2209",0.105190757612926
"2210",0.103913501318162
"2211",0.159982915961251
"2212",0.105347645599207
"2213",0.126227292920114
"2214",0.163939984367374
"2215",0.108216186705175
"2216",0.109681126066609
"2217",0.141683684134163
"2218",0.152352352441724
"2219",0.103925296149774
"2220",0.105176107338842
"2221",0.104097499483334
"2222",0.136862118024113
"2223",0.109130683964144
"2224",0.104432549101315
"2225",0.105095292336027
"2226",0.113984011895533
"2227",0.10433241674942
"2228",0.272342080854868
"2229",0.106041801487549
"2230",0.140064787990238
"2231",0.172417883867215
"2232",0.138693890934414
"2233",0.11515681574067
"2234",0.107572886351724
"2235",0.169479302369098
"2236",0.105948046832109
"2237",0.0952337227665833
"2238",0.0850816933535422
"2239",0.11187806950097
"2240",0.231918497286009
"2241",0.105614877980108
"2242",0.104271540306734
"2243",0.154242683802145
"2244",0.174771803854749
"2245",0.137104929608648
"2246",0.104098975742018
"2247",0.105115092671022
"2248",0.10863740661687
"2249",0.103419894713411
"2250",0.11748229947161
"2251",0.147959043006171
"2252",0.105945956412287
"2253",0.0901191232154401
"2254",0.0840092907309013
"2255",0.0822806690361346
"2256",0.170795237518529
"2257",0.110781521227377
"2258",0.0963362381863907
"2259",0.123436891974108
"2260",0.105430582770501
"2261",0.130667930046671
"2262",0.104285403707503
"2263",0.104583376134965
"2264",0.130636154521404
"2265",0.0845074921035355
"2266",0.394048048028658
"2267",0.131728474000676
"2268",0.109367878255328
"2269",0.149484648855027
"2270",0.105031908999477
"2271",0.104320121537607
"2272",0.156037802494198
"2273",0.164207716827172
"2274",0.103858437569715
"2275",0.137976262433793
"2276",0.571072422650775
"2277",0.104147693533374
"2278",0.103459974722068
"2279",0.0835328385877553
"2280",0.129098314452538
"2281",0.10536519443341
"2282",0.107682835484025
"2283",0.104088116033199
"2284",0.120296114475743
"2285",0.104652318890121
"2286",0.10669009907927
"2287",0.157674498070873
"2288",0.126156755139333
"2289",0.092954450268437
"2290",0.10777799649091
"2291",0.104943410824954
"2292",0.0864082253085751
"2293",0.0892033273379679
"2294",0.0901632994935535
"2295",0.10836493974375
"2296",0.110465038738739
"2297",0.105744261300412
"2298",0.116080414898649
"2299",0.090445515696316
"2300",0.16853409271542
"2301",0.103864427005339
"2302",0.105018406406292
"2303",0.0977561405819321
"2304",0.157584385895056
"2305",0.104946405169329
"2306",0.507231440891028
"2307",0.705321735814707
"2308",0.104448006858254
"2309",0.168678978730725
"2310",0.106754851741118
"2311",0.10592706553897
"2312",0.158440814376187
"2313",0.104730137109626
"2314",0.105258454970232
"2315",0.103823447276995
"2316",0.105161053082195
"2317",0.103148780669002
"2318",0.111121521002718
"2319",0.11286700779202
"2320",0.22589943895451
"2321",0.107887338951123
"2322",0.10397909421561
"2323",0.105803263369645
"2324",0.105028458065282
"2325",0.0864341966821052
"2326",0.106286424733298
"2327",0.104821848182622
"2328",0.0912175762076738
"2329",0.104887242780231
"2330",0.104799688720477
"2331",0.0878062819681512
"2332",0.107230219945778
"2333",0.136369852132351
"2334",0.139524891853293
"2335",0.104865819700637
"2336",0.109030318587053
"2337",0.0982978710796783
"2338",0.132201304096206
"2339",0.107817448418407
"2340",0.106009251285868
"2341",0.103890101373837
"2342",0.104898312670309
"2343",0.149614655008167
"2344",0.105295454733041
"2345",0.1048387857292
"2346",0.105490833861663
"2347",0.220832005022784
"2348",0.160146283475042
"2349",0.104245845641221
"2350",0.156058219545298
"2351",0.191794080616425
"2352",0.125019430550119
"2353",0.105349756163105
"2354",0.106349023461926
"2355",0.117980793124312
"2356",0.155016196325394
"2357",0.103889688165538
"2358",0.105545857152941
"2359",0.103537583299392
"2360",0.104665956806291
"2361",0.168915331377449
"2362",0.14722263344162
"2363",0.321531506986066
"2364",0.154505053046126
"2365",0.103419894713411
"2366",0.108768549017447
"2367",0.105054566919572
"2368",0.153210837641366
"2369",0.0850770523393189
"2370",0.0844607348232931
"2371",0.111097864165646
"2372",0.109751818875086
"2373",0.105891880951163
"2374",0.106003894738105
"2375",0.0894611230087175
"2376",0.106302386191973
"2377",0.104561969784532
"2378",0.153922926757876
"2379",0.107891471395303
"2380",0.136566568068483
"2381",0.154692117662641
"2382",0.109960172200753
"2383",0.109290460006248
"2384",0.134384892196428
"2385",0.105813518067095
"2386",0.140378411534823
"2387",0.103530743089734
"2388",0.103646530037222
"2389",0.159396786848558
"2390",0.107667762075624
"2391",0.164902962567863
"2392",0.0905270514257873
"2393",0.106689880070623
"2394",0.129207483867239
"2395",0.152858584097463
"2396",0.10632521146993
"2397",0.103591373867534
"2398",0.10544031884818
"2399",0.297209002767141
"2400",0.103172580434111
"2401",0.0842334655524695
"2402",0.103685424678245
"2403",0.10388911481808
"2404",0.137132683455565
"2405",0.108007562188111
"2406",0.104977686617955
